dossier|1175|Dossier Server
indigo-server|1176|Indigo Home Server
dkmessenger|1177|DKMessenger Protocol
sgi-storman|1178|SGI Storage Manager
b2n|1179|Backup To Neighbor
mc-client|1180|Millicent Client Proxy
3comnetman|1181|3Com Net Management
accelenet|1182|AcceleNet Control
llsurfup-http|1183|LL Surfup HTTP
llsurfup-https|1184|LL Surfup HTTPS
catchpole|1185|Catchpole port
mysql-cluster|1186|MySQL Cluster Manager
alias|1187|Alias Service
hp-webadmin|1188|HP Web Admin
unet|1189|Unet Connection
commlinx-avl|1190|CommLinx GPS / AVL System
gpfs|1191|General Parallel File System
caids-sensor|1192|caids sensors channel
fiveacross|1193|Five Across Server
openvpn|1194|OpenVPN
rsf-1|1195|RSF-1 clustering
netmagic|1196|Network Magic
carrius-rshell|1197|Carrius Remote Access
cajo-discovery|1198|cajo reference discovery
dmidi|1199|DMIDI
scol|1200|SCOL
nucleus-sand|1201|Nucleus Sand Database Server
caiccipc|1202|caiccipc
ssslic-mgr|1203|License Validation
ssslog-mgr|1204|Log Request Listener
accord-mgc|1205|Accord-MGC
anthony-data|1206|Anthony Data
metasage|1207|MetaSage
seagull-ais|1208|SEAGULL AIS
ipcd3|1209|IPCD3
eoss|1210|EOSS
groove-dpp|1211|Groove DPP
lupa|1212|lupa
mpc-lifenet|1213|Medtronic/Physio-Control LIFENET
kazaa|1214|KAZAA
scanstat-1|1215|scanSTAT 1.0
etebac5|1216|ETEBAC 5
hpss-ndapi|1217|HPSS NonDCE Gateway
aeroflight-ads|1218|AeroFlight-ADs
aeroflight-ret|1219|AeroFlight-Ret
qt-serveradmin|1220|QT SERVER ADMIN
sweetware-apps|1221|SweetWARE Apps
nerv|1222|SNI R&D network
tgp|1223|TrulyGlobal Protocol
vpnz|1224|VPNz
slinkysearch|1225|SLINKYSEARCH
stgxfws|1226|STGXFWS
dns2go|1227|DNS2Go
florence|1228|FLORENCE
zented|1229|ZENworks Tiered Electronic Distribution
periscope|1230|Periscope
menandmice-lpm|1231|menandmice-lpm
first-defense|1232|Remote systems monitoring
univ-appserver|1233|Universal App Server
search-agent|1234|Infoseek Search Agent
mosaicsyssvc1|1235|mosaicsyssvc1
bvcontrol|1236|bvcontrol
tsdos390|1237|tsdos390
hacl-qs|1238|hacl-qs
nmsd|1239|NMSD
instantia|1240|Instantia
nessus|1241|nessus
nmasoverip|1242|NMAS over IP
serialgateway|1243|SerialGateway
isbconference1|1244|isbconference1
isbconference2|1245|isbconference2
payrouter|1246|payrouter
visionpyramid|1247|VisionPyramid
hermes|1248|hermes
mesavistaco|1249|Mesa Vista Co
swldy-sias|1250|swldy-sias
servergraph|1251|servergraph
bspne-pcc|1252|bspne-pcc
q55-pcc|1253|q55-pcc
de-noc|1254|de-noc
de-cache-query|1255|de-cache-query
de-server|1256|de-server
shockwave2|1257|Shockwave 2
opennl|1258|Open Network Library
opennl-voice|1259|Open Network Library Voice
ibm-ssd|1260|ibm-ssd
mpshrsv|1261|mpshrsv
qnts-orb|1262|QNTS-ORB
dka|1263|dka
prat|1264|PRAT
dssiapi|1265|DSSIAPI
dellpwrappks|1266|DELLPWRAPPKS
epc|1267|eTrust Policy Compliance
propel-msgsys|1268|PROPEL-MSGSYS
watilapp|1269|WATiLaPP
opsmgr|1270|Microsoft Operations Manager
excw|1271|eXcW
cspmlockmgr|1272|CSPMLockMgr
emc-gateway|1273|EMC-Gateway
t1distproc|1274|t1distproc
ivcollector|1275|ivcollector
miva-mqs|1277|mqs
dellwebadmin-1|1278|Dell Web Admin 1
dellwebadmin-2|1279|Dell Web Admin 2
pictrography|1280|Pictrography
healthd|1281|healthd
emperion|1282|Emperion
productinfo|1283|Product Information
iee-qfx|1284|IEE-QFX
neoiface|1285|neoiface
netuitive|1286|netuitive
routematch|1287|RouteMatch Com
navbuddy|1288|NavBuddy
jwalkserver|1289|JWalkServer
winjaserver|1290|WinJaServer
seagulllms|1291|SEAGULLLMS
dsdn|1292|dsdn
pkt-krb-ipsec|1293|PKT-KRB-IPSec
cmmdriver|1294|CMMdriver
ehtp|1295|End-by-Hop Transmission Protocol
dproxy|1296|dproxy
sdproxy|1297|sdproxy
lpcp|1298|lpcp
hp-sci|1299|hp-sci
h323hostcallsc|1300|H.323 Secure Call Control Signalling
ci3-software-1|1301|CI3-Software-1
ci3-software-2|1302|CI3-Software-2
sftsrv|1303|sftsrv
boomerang|1304|Boomerang
pe-mike|1305|pe-mike
re-conn-proto|1306|RE-Conn-Proto
pacmand|1307|Pacmand
odsi|1308|Optical Domain Service Interconnect (ODSI)
jtag-server|1309|JTAG server
husky|1310|Husky
rxmon|1311|RxMon
sti-envision|1312|STI Envision
bmc_patroldb|1313|BMC_PATROLDB
pdps|1314|Photoscript Distributed Printing System
els|1315|E.L.S., Event Listener Service
exbit-escp|1316|Exbit-ESCP
vrts-ipcserver|1317|vrts-ipcserver
krb5gatekeeper|1318|krb5gatekeeper
amx-icsp|1319|AMX-ICSP
amx-axbnet|1320|AMX-AXBNET
pip|1321|PIP
novation|1322|Novation
brcd|1323|brcd
delta-mcp|1324|delta-mcp
dx-instrument|1325|DX-Instrument
wimsic|1326|WIMSIC
ultrex|1327|Ultrex
ewall|1328|EWALL
netdb-export|1329|netdb-export
streetperfect|1330|StreetPerfect
intersan|1331|intersan
pcia-rxp-b|1332|PCIA RXP-B
passwrd-policy|1333|Password Policy
writesrv|1334|writesrv
digital-notary|1335|Digital Notary Protocol
ischat|1336|Instant Service Chat
menandmice-dns|1337|menandmice DNS
wmc-log-svc|1338|WMC-log-svr
kjtsiteserver|1339|kjtsiteserver
naap|1340|NAAP
qubes|1341|QuBES
esbroker|1342|ESBroker
re101|1343|re101
icap|1344|ICAP
vpjp|1345|VPJP
alta-ana-lm|1346|Alta Analytics License Manager
bbn-mmc|1347|multi media conferencing
bbn-mmx|1348|multi media conferencing
sbook|1349|Registration Network Protocol
editbench|1350|Registration Network Protocol
equationbuilder|1351|Digital Tool Works (MIT)
lotusnote|1352|Lotus Note
relief|1353|Relief Consulting
XSIP-network|1354|Five Across XSIP Network
intuitive-edge|1355|Intuitive Edge
cuillamartin|1356|CuillaMartin Company
pegboard|1357|Electronic PegBoard
connlcli|1358|CONNLCLI
ftsrv|1359|FTSRV
mimer|1360|MIMER
linx|1361|LinX
timeflies|1362|TimeFlies
ndm-requester|1363|Network DataMover Requester
ndm-server|1364|Network DataMover Server
adapt-sna|1365|Network Software Associates
netware-csp|1366|Novell NetWare Comm Service Platform
dcs|1367|DCS
screencast|1368|ScreenCast
gv-us|1369|GlobalView to Unix Shell
us-gv|1370|Unix Shell to GlobalView
fc-cli|1371|Fujitsu Config Protocol
fc-ser|1372|Fujitsu Config Protocol
chromagrafx|1373|Chromagrafx
molly|1374|EPI Software Systems
bytex|1375|Bytex
ibm-pps|1376|IBM Person to Person Software
cichlid|1377|Cichlid License Manager
elan|1378|Elan License Manager
dbreporter|1379|Integrity Solutions
telesis-licman|1380|Telesis Network License Manager
apple-licman|1381|Apple Network License Manager
udt_os|1382|udt_os
gwha|1383|GW Hannaway Network License Manager
os-licman|1384|Objective Solutions License Manager
atex_elmd|1385|Atex Publishing License Manager
checksum|1386|CheckSum License Manager
cadsi-lm|1387|Computer Aided Design Software Inc LM
objective-dbc|1388|Objective Solutions DataBase Cache
iclpv-dm|1389|Document Manager
iclpv-sc|1390|Storage Controller
iclpv-sas|1391|Storage Access Server
iclpv-pm|1392|Print Manager
iclpv-nls|1393|Network Log Server
iclpv-nlc|1394|Network Log Client
iclpv-wsm|1395|PC Workstation Manager software
dvl-activemail|1396|DVL Active Mail
audio-activmail|1397|Audio Active Mail
video-activmail|1398|Video Active Mail
cadkey-licman|1399|Cadkey License Manager
cadkey-tablet|1400|Cadkey Tablet Daemon
goldleaf-licman|1401|Goldleaf License Manager
prm-sm-np|1402|Prospero Resource Manager
prm-nm-np|1403|Prospero Resource Manager
igi-lm|1404|Infinite Graphics License Manager
ibm-res|1405|IBM Remote Execution Starter
netlabs-lm|1406|NetLabs License Manager
tibet-server|1407|TIBET Data Server
sophia-lm|1408|Sophia License Manager
here-lm|1409|Here License Manager
hiq|1410|HiQ License Manager
af|1411|AudioFile
innosys|1412|InnoSys
innosys-acl|1413|Innosys-ACL
ibm-mqseries|1414|IBM MQSeries
dbstar|1415|DBStar
novell-lu6.2|1416|Novell LU6.2
timbuktu-srv1|1417|Timbuktu Service 1 Port
timbuktu-srv2|1418|Timbuktu Service 2 Port
timbuktu-srv3|1419|Timbuktu Service 3 Port
timbuktu-srv4|1420|Timbuktu Service 4 Port
gandalf-lm|1421|Gandalf License Manager
autodesk-lm|1422|Autodesk License Manager
essbase|1423|Essbase Arbor Software
hybrid|1424|Hybrid Encryption Protocol
zion-lm|1425|Zion Software License Manager
sais|1426|Satellite-data Acquisition System 1
mloadd|1427|mloadd monitoring tool
informatik-lm|1428|Informatik License Manager
nms|1429|Hypercom NMS
tpdu|1430|Hypercom TPDU
rgtp|1431|Reverse Gossip Transport
blueberry-lm|1432|Blueberry Software License Manager
ms-sql-s|1433|Microsoft-SQL-Server
ms-sql-m|1434|Microsoft-SQL-Monitor
ibm-cics|1435|IBM CICS
saism|1436|Satellite-data Acquisition System 2
tabula|1437|Tabula
eicon-server|1438|Eicon Security Agent/Server
eicon-x25|1439|Eicon X25/SNA Gateway
eicon-slp|1440|Eicon Service Location Protocol
cadis-1|1441|Cadis License Management
cadis-2|1442|Cadis License Management
ies-lm|1443|Integrated Engineering Software
marcam-lm|1444|Marcam  License Management
proxima-lm|1445|Proxima License Manager
ora-lm|1446|Optical Research Associates License Manager
apri-lm|1447|Applied Parallel Research LM
oc-lm|1448|OpenConnect License Manager
peport|1449|PEport
dwf|1450|Tandem Distributed Workbench Facility
infoman|1451|IBM Information Management
gtegsc-lm|1452|GTE Government Systems License Man
genie-lm|1453|Genie License Manager
interhdl_elmd|1454|interHDL License Manager
esl-lm|1455|ESL License Manager
dca|1456|DCA
valisys-lm|1457|Valisys License Manager
nrcabq-lm|1458|Nichols Research Corp.
proshare1|1459|Proshare Notebook Application
proshare2|1460|Proshare Notebook Application
ibm_wrless_lan|1461|IBM Wireless LAN
world-lm|1462|World License Manager
nucleus|1463|Nucleus
msl_lmd|1464|MSL License Manager
pipes|1465|Pipes Platform
oceansoft-lm|1466|Ocean Software License Manager
csdmbase|1467|CSDMBASE
csdm|1468|CSDM
aal-lm|1469|Active Analysis Limited License Manager
uaiact|1470|Universal Analytics
csdmbase|1471|csdmbase
csdm|1472|csdm
openmath|1473|OpenMath
telefinder|1474|Telefinder
taligent-lm|1475|Taligent License Manager
clvm-cfg|1476|clvm-cfg
ms-sna-server|1477|ms-sna-server
ms-sna-base|1478|ms-sna-base
dberegister|1479|dberegister
pacerforum|1480|PacerForum
airs|1481|AIRS
miteksys-lm|1482|Miteksys License Manager
afs|1483|AFS License Manager
confluent|1484|Confluent License Manager
lansource|1485|LANSource
nms_topo_serv|1486|nms_topo_serv
localinfosrvr|1487|LocalInfoSrvr
docstor|1488|DocStor
dmdocbroker|1489|dmdocbroker
insitu-conf|1490|insitu-conf
stone-design-1|1492|stone-design-1
netmap_lm|1493|netmap_lm
ica|1494|ica
cvc|1495|cvc
liberty-lm|1496|liberty-lm
rfx-lm|1497|rfx-lm
sybase-sqlany|1498|Sybase SQL Any
fhc|1499|Federico Heinz Consultora
vlsi-lm|1500|VLSI License Manager
saiscm|1501|Satellite-data Acquisition System 3
shivadiscovery|1502|Shiva
imtc-mcs|1503|Databeam
evb-elm|1504|EVB Software Engineering License Manager
funkproxy|1505|Funk Software, Inc.
utcd|1506|Universal Time daemon (utcd)
symplex|1507|symplex
diagmond|1508|diagmond
robcad-lm|1509|Robcad, Ltd. License Manager
mvx-lm|1510|Midland Valley Exploration Ltd. Lic. Man.
3l-l1|1511|3l-l1
wins|1512|Microsoft's Windows Internet Name Service
fujitsu-dtc|1513|Fujitsu Systems Business of America, Inc
fujitsu-dtcns|1514|Fujitsu Systems Business of America, Inc
ifor-protocol|1515|ifor-protocol
vpad|1516|Virtual Places Audio data
vpac|1517|Virtual Places Audio control
vpvd|1518|Virtual Places Video data
vpvc|1519|Virtual Places Video control
atm-zip-office|1520|atm zip office
ncube-lm|1521|nCube License Manager
ricardo-lm|1522|Ricardo North America License Manager
cichild-lm|1523|cichild
ingreslock|1524|ingres
orasrv/prospero-np|1525|oracle/Prospero Directory Service non-priv
pdap-np|1526|Prospero Data Access Prot non-priv
tlisrv|1527|oracle
coauthor|1529|oracle
rap-service|1530|rap-service
rap-listen|1531|rap-listen
miroconnect|1532|miroconnect
virtual-places|1533|Virtual Places Software
micromuse-lm|1534|micromuse-lm
ampr-info|1535|ampr-info
ampr-inter|1536|ampr-inter
sdsc-lm|1537|isi-lm
3ds-lm|1538|3ds-lm
intellistor-lm|1539|Intellistor License Manager
rds|1540|rds
rds2|1541|rds2
gridgen-elmd|1542|gridgen-elmd
simba-cs|1543|simba-cs
aspeclmd|1544|aspeclmd
vistium-share|1545|vistium-share
abbaccuray|1546|abbaccuray
laplink|1547|laplink
axon-lm|1548|Axon License Manager
shivahose|1549|Shiva Hose
3m-image-lm|1550|Image Storage license manager 3M Company
hecmtl-db|1551|HECMTL-DB
pciarray|1552|pciarray
sna-cs|1553|sna-cs
caci-lm|1554|CACI Products Company License Manager
livelan|1555|livelan
veritas_pbx|1556|VERITAS Private Branch Exchange
arbortext-lm|1557|ArborText License Manager
xingmpeg|1558|xingmpeg
web2host|1559|web2host
asci-val|1560|ASCI-RemoteSHADOW
facilityview|1561|facilityview
pconnectmgr|1562|pconnectmgr
cadabra-lm|1563|Cadabra License Manager
pay-per-view|1564|Pay-Per-View
winddlb|1565|WinDD
corelvideo|1566|CORELVIDEO
jlicelmd|1567|jlicelmd
tsspmap|1568|tsspmap
ets|1569|ets
orbixd|1570|orbixd
rdb-dbs-disp|1571|Oracle Remote Data Base
chip-lm|1572|Chipcom License Manager
itscomm-ns|1573|itscomm-ns
mvel-lm|1574|mvel-lm
oraclenames|1575|oraclenames
moldflow-lm|1576|Moldflow License Manager
hypercube-lm|1577|hypercube-lm
jacobus-lm|1578|Jacobus License Manager
ioc-sea-lm|1579|ioc-sea-lm
tn-tl-r1|1580|tn-tl-r1
mil-2045-47001|1581|MIL-2045-47001
msims|1582|MSIMS
simbaexpress|1583|simbaexpress
tn-tl-fd2|1584|tn-tl-fd2
intv|1585|intv
ibm-abtact|1586|ibm-abtact
pra_elmd|1587|pra_elmd
triquest-lm|1588|triquest-lm
vqp|1589|VQP
gemini-lm|1590|gemini-lm
ncpm-pm|1591|ncpm-pm
commonspace|1592|commonspace
mainsoft-lm|1593|mainsoft-lm
sixtrak|1594|sixtrak
radio|1595|radio
radio-sm|1596|radio-sm
orbplus-iiop|1597|orbplus-iiop
picknfs|1598|picknfs
simbaservices|1599|simbaservices
issd|1600|issd
aas|1601|aas
inspect|1602|inspect
picodbc|1603|pickodbc
icabrowser|1604|icabrowser
slp|1605|Salutation Manager (Salutation Protocol)
slm-api|1606|Salutation Manager (SLM-API)
stt|1607|stt
smart-lm|1608|Smart Corp. License Manager
isysg-lm|1609|isysg-lm
taurus-wh|1610|taurus-wh
ill|1611|Inter Library Loan
netbill-trans|1612|NetBill Transaction Server
netbill-keyrep|1613|NetBill Key Repository
netbill-cred|1614|NetBill Credential Server
netbill-auth|1615|NetBill Authorization Server
netbill-prod|1616|NetBill Product Server
nimrod-agent|1617|Nimrod Inter-Agent Communication
skytelnet|1618|skytelnet
xs-openstorage|1619|xs-openstorage
faxportwinport|1620|faxportwinport
softdataphone|1621|softdataphone
ontime|1622|ontime
jaleosnd|1623|jaleosnd
udp-sr-port|1624|udp-sr-port
svs-omagent|1625|svs-omagent
shockwave|1626|Shockwave
t128-gateway|1627|T.128 Gateway
lontalk-norm|1628|LonTalk normal
lontalk-urgnt|1629|LonTalk urgent
oraclenet8cman|1630|Oracle Net8 Cman
visitview|1631|Visit view
pammratc|1632|PAMMRATC
pammrpc|1633|PAMMRPC
loaprobe|1634|Log On America Probe
edb-server1|1635|EDB Server 1
isdc|1636|ISP shared public data control
islc|1637|ISP shared local data control
ismc|1638|ISP shared management control
cert-initiator|1639|cert-initiator
cert-responder|1640|cert-responder
invision|1641|InVision
isis-am|1642|isis-am
isis-ambc|1643|isis-ambc
saiseh|1644|Satellite-data Acquisition System 4
sightline|1645|SightLine
sa-msg-port|1646|sa-msg-port
rsap|1647|rsap
concurrent-lm|1648|concurrent-lm
kermit|1649|kermit
nkd|1650|nkdn
shiva_confsrvr|1651|shiva_confsrvr
xnmp|1652|xnmp
alphatech-lm|1653|alphatech-lm
stargatealerts|1654|stargatealerts
dec-mbadmin|1655|dec-mbadmin
dec-mbadmin-h|1656|dec-mbadmin-h
fujitsu-mmpdc|1657|fujitsu-mmpdc
sixnetudr|1658|sixnetudr
sg-lm|1659|Silicon Grail License Manager
skip-mc-gikreq|1660|skip-mc-gikreq
netview-aix-1|1661|netview-aix-1
netview-aix-2|1662|netview-aix-2
netview-aix-3|1663|netview-aix-3
netview-aix-4|1664|netview-aix-4
netview-aix-5|1665|netview-aix-5
netview-aix-6|1666|netview-aix-6
netview-aix-7|1667|netview-aix-7
netview-aix-8|1668|netview-aix-8
netview-aix-9|1669|netview-aix-9
netview-aix-10|1670|netview-aix-10
netview-aix-11|1671|netview-aix-11
netview-aix-12|1672|netview-aix-12
proshare-mc-1|1673|Intel Proshare Multicast
proshare-mc-2|1674|Intel Proshare Multicast
pdp|1675|Pacific Data Products
netcomm1|1676|netcomm1
groupwise|1677|groupwise
prolink|1678|prolink
darcorp-lm|1679|darcorp-lm
microcom-sbp|1680|microcom-sbp
sd-elmd|1681|sd-elmd
lanyon-lantern|1682|lanyon-lantern
ncpm-hip|1683|ncpm-hip
snaresecure|1684|SnareSecure
n2nremote|1685|n2nremote
cvmon|1686|cvmon
nsjtp-ctrl|1687|nsjtp-ctrl
nsjtp-data|1688|nsjtp-data
firefox|1689|firefox
ng-umds|1690|ng-umds
empire-empuma|1691|empire-empuma
sstsys-lm|1692|sstsys-lm
rrirtr|1693|rrirtr
rrimwm|1694|rrimwm
rrilwm|1695|rrilwm
rrifmm|1696|rrifmm
rrisat|1697|rrisat
rsvp-encap-1|1698|RSVP-ENCAPSULATION-1
rsvp-encap-2|1699|RSVP-ENCAPSULATION-2
Mps-raft/I2f|1700|Mps-raft/I2f
l2tp|1701|l2tp
deskshare|1702|deskshare
hb-engine|1703|hb-engine
bcs-broker|1704|bcs-broker
slingshot|1705|slingshot
jetform|1706|jetform
vdmplay|1707|vdmplay
gat-lmd|1708|gat-lmd
centra|1709|centra
impera|1710|impera
pptconference|1711|pptconference
registrar|1712|resource monitoring service
conferencetalk|1713|ConferenceTalk
sesi-lm|1714|sesi-lm
houdini-lm|1715|houdini-lm
xmsg|1716|xmsg
fj-hdnet|1717|fj-hdnet
h323gatedisc|1718|H.323 Multicast Gatekeeper Discover
h323gatestat|1719|H.323 Unicast Gatekeeper Signaling
h323hostcall|1720|H.323 Call Control Signalling
caicci|1721|caicci
hks-lm|1722|HKS License Manager
pptp|1723|pptp
csbphonemaster|1724|csbphonemaster
iden-ralp|1725|iden-ralp
iberiagames|1726|IBERIAGAMES
winddx|1727|winddx
telindus|1728|TELINDUS
citynl|1729|CityNL License Management
roketz|1730|roketz
msiccp|1731|MSICCP
proxim|1732|proxim
siipat|1733|SIMS - SIIPAT Protocol for Alarm Transmission
cambertx-lm|1734|Camber Corporation License Management
privatechat|1735|PrivateChat
street-stream|1736|street-stream
ultimad|1737|ultimad
gamegen1|1738|GameGen1
webaccess|1739|webaccess
encore|1740|encore
cisco-net-mgmt|1741|cisco-net-mgmt
3Com-nsd|1742|3Com-nsd
cinegrfx-lm|1743|Cinema Graphics License Manager
ncpm-ft|1744|ncpm-ft
remote-winsock|1745|remote-winsock
ftrapid-1|1746|ftrapid-1
ftrapid-2|1747|ftrapid-2
oracle-em1|1748|oracle-em1
aspen-services|1749|aspen-services
sslp|1750|Simple Socket Library's PortMaster
swiftnet|1751|SwiftNet
lofr-lm|1752|Leap of Faith Research License Manager
predatar-comms|1753|Predatar Comms Service
oracle-em2|1754|oracle-em2
ms-streaming|1755|ms-streaming
capfast-lmd|1756|capfast-lmd
cnhrp|1757|cnhrp
tftp-mcast|1758|tftp-mcast
spss-lm|1759|SPSS License Manager
www-ldap-gw|1760|www-ldap-gw
cft-0|1761|cft-0
cft-1|1762|cft-1
cft-2|1763|cft-2
cft-3|1764|cft-3
cft-4|1765|cft-4
cft-5|1766|cft-5
cft-6|1767|cft-6
cft-7|1768|cft-7
bmc-net-adm|1769|bmc-net-adm
bmc-net-svc|1770|bmc-net-svc
vaultbase|1771|vaultbase
essweb-gw|1772|EssWeb Gateway
kmscontrol|1773|KMSControl
global-dtserv|1774|global-dtserv
vdab|1775|data interchange between visual processing containers
femis|1776|Federal Emergency Management Information System
powerguardian|1777|powerguardian
prodigy-intrnet|1778|prodigy-internet
pharmasoft|1779|pharmasoft
dpkeyserv|1780|dpkeyserv
answersoft-lm|1781|answersoft-lm
hp-hcip|1782|hp-hcip
finle-lm|1784|Finle License Manager
windlm|1785|Wind River Systems License Manager
funk-logger|1786|funk-logger
funk-license|1787|funk-license
psmond|1788|psmond
hello|1789|hello
nmsp|1790|Narrative Media Streaming Protocol
ea1|1791|EA1
ibm-dt-2|1792|ibm-dt-2
rsc-robot|1793|rsc-robot
cera-bcm|1794|cera-bcm
dpi-proxy|1795|dpi-proxy
vocaltec-admin|1796|Vocaltec Server Administration
uma|1797|UMA
etp|1798|Event Transfer Protocol
netrisk|1799|NETRISK
ansys-lm|1800|ANSYS-License manager
msmq|1801|Microsoft Message Que
concomp1|1802|ConComp1
hp-hcip-gwy|1803|HP-HCIP-GWY
enl|1804|ENL
enl-name|1805|ENL-Name
musiconline|1806|Musiconline
fhsp|1807|Fujitsu Hot Standby Protocol
oracle-vp2|1808|Oracle-VP2
oracle-vp1|1809|Oracle-VP1
jerand-lm|1810|Jerand License Manager
scientia-sdb|1811|Scientia-SDB
radius|1812|RADIUS
radius-acct|1813|RADIUS Accounting
tdp-suite|1814|TDP Suite
mmpft|1815|MMPFT
harp|1816|HARP
rkb-oscs|1817|RKB-OSCS
etftp|1818|Enhanced Trivial File Transfer Protocol
plato-lm|1819|Plato License Manager
mcagent|1820|mcagent
donnyworld|1821|donnyworld
es-elmd|1822|es-elmd
unisys-lm|1823|Unisys Natural Language License Manager
metrics-pas|1824|metrics-pas
direcpc-video|1825|DirecPC Video
ardt|1826|ARDT
asi|1827|ASI
itm-mcell-u|1828|itm-mcell-u
optika-emedia|1829|Optika eMedia
net8-cman|1830|Oracle Net8 CMan Admin
myrtle|1831|Myrtle
tht-treasure|1832|ThoughtTreasure
udpradio|1833|udpradio
ardusuni|1834|ARDUS Unicast
